Date,Precipitation,Temperature,PotentialET,ObservedQ,SnowPack,LiquidWater,RunoffFromSnow,SoilMoisture,Recharge,RunoffSoil,ActualET,UpperStorage,LowerStorage,QuickFlow,IntermediateFlow,Baseflow,Discharge
1984-12-19,3.8,1.1,0.02903225806451613,0.915,0.0,0.0,14.597713530093706,239.0730335278451,11.092530805286199,0.0,0.02903225806451613,11.005513451322344,15.668884744054658,0.0,0.3024845177134214,0.5432121294215863,0.8456966471350076
1984-12-20,14.4,1.8,0.03064516129032258,1.721,0.0,0.0,14.4,242.24211533192576,11.200273034629017,0.0,0.03064516129032258,19.6842568757909,15.679628367817331,0.10262900482562716,0.8408092729038534,0.5435979015650171,1.4870361792944977
1984-12-21,0.0,1.8,0.03225806451612903,2.305,0.0,0.0,0.0,242.20985726740963,0.0,0.0,0.03225806451612903,17.754492843938927,15.69001176020598,0.20525800965125432,1.3349979100772642,0.5439707388521688,2.084226658580687
1984-12-22,0.0,-2.8,0.03387096774193549,2.107,0.0,0.0,0.0,242.1759862996677,0.0,0.0,0.03387096774193549,15.963441789459646,15.70004699970043,0.10262900482562716,1.3856806902657222,0.5443310749859661,2.0326407700773155
1984-12-23,12.3,1.1,0.035483870967741936,2.531,0.0,0.0,12.3,244.67529454941655,9.765207879283432,0.0,0.035483870967741936,22.09168043108628,15.709745759791693,0.3181823580361645,1.414308999586096,0.5446793291273693,2.2771706867496295
1984-12-24,0.0,2.2,0.037096774193548385,3.237,0.0,0.0,0.0,244.638197775223,0.0,0.0,0.037096774193548385,19.606280073959407,15.71911932256116,0.7320119161920743,1.60086806854329,0.5450159063829618,2.8778958911183263
1984-12-25,0.1,0.5,0.03870967741935484,2.59,0.0,0.0,0.1,244.61880810243767,0.08067999536598439,0.0,0.03870967741935484,17.757001729766674,15.728178591804483,0.509476758275655,1.5702378275970874,0.5453411982761922,2.625055784148935
1984-12-26,0.1,-0.5,0.04032258064516129,2.159,0.0,0.0,0.1,244.59781569984315,0.08066982194937086,0.0,0.04032258064516129,16.040641545396365,15.736934105715411,0.09564720011974524,1.3852220735266791,0.5456555832028118,2.0265248568492362
1984-12-27,0.0,-1.4,0.041935483870967745,1.968,0.0,0.0,0.0,244.5558802159722,0.0,0.0,0.041935483870967745,14.372783488854115,15.74539604914434,0.0,1.2432516151905095,0.5459594268710452,1.7892110420615546
1984-12-28,3.7,-2.2,0.043548387096774194,1.809,3.804908577271116,0.0,0.0,244.51233182887543,0.0,0.0,0.043548387096774194,12.824812399339631,15.753574265445845,0.0,1.115461815235094,0.5462530827269989,1.661714897962093
